nodedata.npmPackageName,nodedata.size,nodedata.sizeindexed,nodedata.sizeunindexed,nodedata.created_at,nodedata.updated_at,nodedata.stargazers_count,nodedata.subscribers_count,nodedata.watchers_count,nodedata.nointerests,nodedata.age,nodedata.lastupdateyears,nodedata.lastupdatemonths,nodedata.lastupdatedays,nodedata.nocontributors,nodedata.noissues,nodedata.npmaudit.metadata.vulnerabilities.info,nodedata.npmaudit.metadata.vulnerabilities.low,nodedata.npmaudit.metadata.vulnerabilities.moderate,nodedata.npmaudit.metadata.vulnerabilities.high,nodedata.npmaudit.metadata.vulnerabilities.critical,nodedata.npmaudit.metadata.vulnerabilities.total,nodedata.npmaudit.metadata.dependencies.prod,nodedata.npmaudit.metadata.dependencies.dev,nodedata.npmaudit.metadata.optional,nodedata.npmaudit.metadata.peer,nodedata.npmaudit.metadata.peerOptional,nodedata.npmaudit.metadata.total,id,name,ownericon,owner,datalocalisation,age,lastupdateyears,lastupdatemonths,lastupdatedays,nocontributors,noissues,nointerests,license,size,sizeindexed,sizeunindexed,nodevdependencies,noproddependencies,nopeerdependencies,nodependencies,noversions,nomaintainers,latestversion,centrality,indegree,outdegree,gcom,bcom,ucom,xcom,ycom,rcom,ecom,ncom,vul.info,vul.low,vul.moderate,vul.high,vul.critical
@babel/plugin-syntax-jsx,39989504.0,31209.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:13:01Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,782,,,,,,,,,,,,,@babel/plugin-syntax-jsx,@babel/plugin-syntax-jsx,https://avatars.githubusercontent.com/u/9637642?v=4,babel,Canada,10.08,0.0,0,0.01,417,782,87258,MIT,39989504.0,31209.0,564.0,0,0,0,0,74,4,7.25.9,2,2,0,,,,,,,,,0,0,0,0,0
@babel/plugin-transform-react-jsx,39989504.0,31209.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:13:01Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,782,,,,,,,,,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
@babel/plugin-transform-react-jsx,39989504.0,31209.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:13:01Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,782,,,,,,,,,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
@babel/plugin-transform-react-jsx,39989504.0,31209.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:13:01Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,782,,,,,,,,,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
@babel/plugin-transform-react-jsx,39989504.0,31209.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:13:01Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,782,,,,,,,,,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
@babel/plugin-transform-react-jsx,39989504.0,31209.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:13:01Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,782,,,,,,,,,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
@babel/plugin-transform-react-jsx,39989504.0,31209.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:13:01Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,782,,,,,,,,,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
@babel/plugin-transform-react-jsx,39989504.0,31209.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:13:01Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,782,,,,,,,,,,,,,@babel/plugin-transform-react-jsx,@babel/plugin-transform-react-jsx,https://avatars.githubusercontent.com/u/9637642?v=4,babel,Canada,10.08,0.0,0,0.01,417,782,87258,MIT,39989504.0,31209.0,564.0,0,0,0,0,101,4,7.25.9,1,1,0,,,,,,,,,0,0,0,0,0
@typescript-eslint/eslint-plugin,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
@typescript-eslint/eslint-plugin,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
@typescript-eslint/eslint-plugin,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
@typescript-eslint/eslint-plugin,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
@typescript-eslint/eslint-plugin,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
@typescript-eslint/eslint-plugin,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
@typescript-eslint/eslint-plugin,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,@typescript-eslint/eslint-plugin,@typescript-eslint/eslint-plugin,https://avatars.githubusercontent.com/u/46634674?v=4,typescript-eslint,unknown,5.78,0.0,0,0.14,450,327,30526,MIT,,,,0,0,0,0,3801,2,8.11.0,1,1,0,,,,,,,,,0,0,0,0,0
gulp-stylus,9481472.0,2070.0,478.0,2013-12-04T18:14:46Z,2024-04-26T13:04:12Z,223,8,223,454,10.89,0.49,6,180.07,36,2,0.0,1.0,4.0,3.0,0.0,8.0,48.0,127.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
gulp-stylus,9481472.0,2070.0,478.0,2013-12-04T18:14:46Z,2024-04-26T13:04:12Z,223,8,223,454,10.89,0.49,6,180.07,36,2,0.0,1.0,4.0,3.0,0.0,8.0,48.0,127.0,,,,,gulp-stylus,gulp-stylus,https://avatars.githubusercontent.com/u/4960253?v=4,stevelacy,unknown,10.89,0.49,6,180.07,36,2,454,MIT,9481472.0,2070.0,478.0,4,7,0,11,49,1,3.0.1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0,1,4,3,0
@typescript-eslint/parser,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
@typescript-eslint/parser,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
@typescript-eslint/parser,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
@typescript-eslint/parser,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
@typescript-eslint/parser,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
@typescript-eslint/parser,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
@typescript-eslint/parser,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,eslint-plugin-sort-imports-es6-autofix,eslint-plugin-sort-imports-es6-autofix,https://avatars.githubusercontent.com/u/22770059?v=4,schuchertmanagementberatung,unknown,7.7,1.61,19,589.27,8,17,170,MIT,69519679.0,4151.0,872.0,5,0,0,5,9,1,0.6.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0,1,3,7,6
@typescript-eslint/parser,,,,2019-01-13T17:52:15Z,2024-10-23T13:02:20Z,15218,90,15218,30526,5.78,0.0,0,0.14,450,327,,,,,,,,,,,,,@typescript-eslint/parser,@typescript-eslint/parser,https://avatars.githubusercontent.com/u/46634674?v=4,typescript-eslint,unknown,5.78,0.0,0,0.14,450,327,30526,BSD-2-Clause,,,,0,0,0,0,3884,2,8.11.0,2,2,0,,,,,,,,,0,0,0,0,0
clean-pkg-json,131019087.0,9557.0,2295.0,2022-07-06T20:39:41Z,2024-07-03T11:02:41Z,52,3,52,107,2.3,0.31,3,112.23,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
clean-pkg-json,131019087.0,9557.0,2295.0,2022-07-06T20:39:41Z,2024-07-03T11:02:41Z,52,3,52,107,2.3,0.31,3,112.23,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
clean-pkg-json,131019087.0,9557.0,2295.0,2022-07-06T20:39:41Z,2024-07-03T11:02:41Z,52,3,52,107,2.3,0.31,3,112.23,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
clean-pkg-json,131019087.0,9557.0,2295.0,2022-07-06T20:39:41Z,2024-07-03T11:02:41Z,52,3,52,107,2.3,0.31,3,112.23,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450.0,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
clean-pkg-json,131019087.0,9557.0,2295.0,2022-07-06T20:39:41Z,2024-07-03T11:02:41Z,52,3,52,107,2.3,0.31,3,112.23,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450.0,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
clean-pkg-json,131019087.0,9557.0,2295.0,2022-07-06T20:39:41Z,2024-07-03T11:02:41Z,52,3,52,107,2.3,0.31,3,112.23,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450.0,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
clean-pkg-json,131019087.0,9557.0,2295.0,2022-07-06T20:39:41Z,2024-07-03T11:02:41Z,52,3,52,107,2.3,0.31,3,112.23,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450.0,,,,,clean-pkg-json,clean-pkg-json,https://avatars.githubusercontent.com/u/1075694?v=4,privatenumber,Japan,2.3,0.31,3,112.23,2,1,107,MIT,131019087.0,9557.0,2295.0,0,0,0,0,4,1,1.2.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,0,0,0
eslint-config-google,11612009.0,4654.0,1471.0,2015-11-02T12:58:29Z,2024-10-21T04:59:42Z,1750,30,1750,3530,8.98,0.01,0,2.48,15,15,0.0,1.0,1.0,5.0,2.0,9.0,1.0,117.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
eslint-config-google,11612009.0,4654.0,1471.0,2015-11-02T12:58:29Z,2024-10-21T04:59:42Z,1750,30,1750,3530,8.98,0.01,0,2.48,15,15,0.0,1.0,1.0,5.0,2.0,9.0,1.0,117.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
eslint-config-google,11612009.0,4654.0,1471.0,2015-11-02T12:58:29Z,2024-10-21T04:59:42Z,1750,30,1750,3530,8.98,0.01,0,2.48,15,15,0.0,1.0,1.0,5.0,2.0,9.0,1.0,117.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
eslint-config-google,11612009.0,4654.0,1471.0,2015-11-02T12:58:29Z,2024-10-21T04:59:42Z,1750,30,1750,3530,8.98,0.01,0,2.48,15,15,0.0,1.0,1.0,5.0,2.0,9.0,1.0,117.0,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
eslint-config-google,11612009.0,4654.0,1471.0,2015-11-02T12:58:29Z,2024-10-21T04:59:42Z,1750,30,1750,3530,8.98,0.01,0,2.48,15,15,0.0,1.0,1.0,5.0,2.0,9.0,1.0,117.0,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
eslint-config-google,11612009.0,4654.0,1471.0,2015-11-02T12:58:29Z,2024-10-21T04:59:42Z,1750,30,1750,3530,8.98,0.01,0,2.48,15,15,0.0,1.0,1.0,5.0,2.0,9.0,1.0,117.0,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
eslint-config-google,11612009.0,4654.0,1471.0,2015-11-02T12:58:29Z,2024-10-21T04:59:42Z,1750,30,1750,3530,8.98,0.01,0,2.48,15,15,0.0,1.0,1.0,5.0,2.0,9.0,1.0,117.0,,,,,eslint-config-google,eslint-config-google,https://avatars.githubusercontent.com/u/1342004?v=4,google,United States(District of Columbia),8.98,0.01,0,2.48,15,15,3530,Apache-2.0,11612009.0,4654.0,1471.0,1,0,0,1,17,3,0.14.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0,1,1,5,2
eslint-find-rules,59517822.0,16332.0,2916.0,2016-03-17T17:05:02Z,2024-10-06T08:27:43Z,206,5,206,417,8.61,0.05,0,17.33,21,15,0.0,0.0,14.0,24.0,40.0,78.0,30.0,1069.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
eslint-find-rules,59517822.0,16332.0,2916.0,2016-03-17T17:05:02Z,2024-10-06T08:27:43Z,206,5,206,417,8.61,0.05,0,17.33,21,15,0.0,0.0,14.0,24.0,40.0,78.0,30.0,1069.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
eslint-find-rules,59517822.0,16332.0,2916.0,2016-03-17T17:05:02Z,2024-10-06T08:27:43Z,206,5,206,417,8.61,0.05,0,17.33,21,15,0.0,0.0,14.0,24.0,40.0,78.0,30.0,1069.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
eslint-find-rules,59517822.0,16332.0,2916.0,2016-03-17T17:05:02Z,2024-10-06T08:27:43Z,206,5,206,417,8.61,0.05,0,17.33,21,15,0.0,0.0,14.0,24.0,40.0,78.0,30.0,1069.0,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
eslint-find-rules,59517822.0,16332.0,2916.0,2016-03-17T17:05:02Z,2024-10-06T08:27:43Z,206,5,206,417,8.61,0.05,0,17.33,21,15,0.0,0.0,14.0,24.0,40.0,78.0,30.0,1069.0,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
eslint-find-rules,59517822.0,16332.0,2916.0,2016-03-17T17:05:02Z,2024-10-06T08:27:43Z,206,5,206,417,8.61,0.05,0,17.33,21,15,0.0,0.0,14.0,24.0,40.0,78.0,30.0,1069.0,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
eslint-find-rules,59517822.0,16332.0,2916.0,2016-03-17T17:05:02Z,2024-10-06T08:27:43Z,206,5,206,417,8.61,0.05,0,17.33,21,15,0.0,0.0,14.0,24.0,40.0,78.0,30.0,1069.0,,,,,eslint-find-rules,eslint-find-rules,https://avatars.githubusercontent.com/u/949380?v=4,sarbbottam,United States(California),8.61,0.05,0,17.33,21,15,417,MIT,59517822.0,16332.0,2916.0,0,0,0,0,41,3,4.2.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0,0,14,24,40
eslint-plugin-babel,13794996.0,2574.0,409.0,2015-06-19T00:50:43Z,2024-09-02T06:32:52Z,389,21,389,799,9.36,0.14,1,51.41,30,0,0.0,0.0,4.0,5.0,3.0,12.0,2.0,168.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
