nodedata.npmPackageName,nodedata.size,nodedata.sizeindexed,nodedata.sizeunindexed,nodedata.created_at,nodedata.updated_at,nodedata.stargazers_count,nodedata.subscribers_count,nodedata.watchers_count,nodedata.nointerests,nodedata.age,nodedata.lastupdateyears,nodedata.lastupdatemonths,nodedata.lastupdatedays,nodedata.nocontributors,nodedata.noissues,nodedata.npmaudit.metadata.vulnerabilities.info,nodedata.npmaudit.metadata.vulnerabilities.low,nodedata.npmaudit.metadata.vulnerabilities.moderate,nodedata.npmaudit.metadata.vulnerabilities.high,nodedata.npmaudit.metadata.vulnerabilities.critical,nodedata.npmaudit.metadata.vulnerabilities.total,nodedata.npmaudit.metadata.dependencies.prod,nodedata.npmaudit.metadata.dependencies.dev,nodedata.npmaudit.metadata.optional,nodedata.npmaudit.metadata.peer,nodedata.npmaudit.metadata.peerOptional,nodedata.npmaudit.metadata.total,id,name,ownericon,owner,datalocalisation,age,lastupdateyears,lastupdatemonths,lastupdatedays,nocontributors,noissues,nointerests,license,size,sizeindexed,sizeunindexed,nodevdependencies,noproddependencies,nopeerdependencies,nodependencies,noversions,nomaintainers,latestversion,centrality,indegree,outdegree,gcom,bcom,ucom,xcom,ycom,rcom,ecom,ncom,vul.info,vul.low,vul.moderate,vul.high,vul.critical
eslint-plugin-babel,13794996.0,2574.0,409.0,2015-06-19T00:50:43Z,2024-09-02T06:32:52Z,389,21,389,799,9.36,0.14,1,51.41,30,0,0.0,0.0,4.0,5.0,3.0,12.0,2.0,168.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
eslint-plugin-babel,13794996.0,2574.0,409.0,2015-06-19T00:50:43Z,2024-09-02T06:32:52Z,389,21,389,799,9.36,0.14,1,51.41,30,0,0.0,0.0,4.0,5.0,3.0,12.0,2.0,168.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
eslint-plugin-babel,13794996.0,2574.0,409.0,2015-06-19T00:50:43Z,2024-09-02T06:32:52Z,389,21,389,799,9.36,0.14,1,51.41,30,0,0.0,0.0,4.0,5.0,3.0,12.0,2.0,168.0,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
eslint-plugin-babel,13794996.0,2574.0,409.0,2015-06-19T00:50:43Z,2024-09-02T06:32:52Z,389,21,389,799,9.36,0.14,1,51.41,30,0,0.0,0.0,4.0,5.0,3.0,12.0,2.0,168.0,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
eslint-plugin-babel,13794996.0,2574.0,409.0,2015-06-19T00:50:43Z,2024-09-02T06:32:52Z,389,21,389,799,9.36,0.14,1,51.41,30,0,0.0,0.0,4.0,5.0,3.0,12.0,2.0,168.0,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
eslint-plugin-babel,13794996.0,2574.0,409.0,2015-06-19T00:50:43Z,2024-09-02T06:32:52Z,389,21,389,799,9.36,0.14,1,51.41,30,0,0.0,0.0,4.0,5.0,3.0,12.0,2.0,168.0,,,,,eslint-plugin-babel,eslint-plugin-babel,https://avatars.githubusercontent.com/u/9637642?v=4,babel,Canada,9.36,0.14,1,51.41,30,0,799,MIT,13794996.0,2574.0,409.0,4,1,0,5,22,12,5.3.1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0,0,4,5,3
eslint-plugin-flowtype,164566156.0,28293.0,5501.0,2016-02-14T13:32:34Z,2024-10-21T09:53:49Z,1077,10,1077,2164,8.7,0.01,0,2.28,70,40,0.0,0.0,15.0,15.0,4.0,34.0,3.0,1326.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
eslint-plugin-flowtype,164566156.0,28293.0,5501.0,2016-02-14T13:32:34Z,2024-10-21T09:53:49Z,1077,10,1077,2164,8.7,0.01,0,2.28,70,40,0.0,0.0,15.0,15.0,4.0,34.0,3.0,1326.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
eslint-plugin-flowtype,164566156.0,28293.0,5501.0,2016-02-14T13:32:34Z,2024-10-21T09:53:49Z,1077,10,1077,2164,8.7,0.01,0,2.28,70,40,0.0,0.0,15.0,15.0,4.0,34.0,3.0,1326.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
eslint-plugin-flowtype,164566156.0,28293.0,5501.0,2016-02-14T13:32:34Z,2024-10-21T09:53:49Z,1077,10,1077,2164,8.7,0.01,0,2.28,70,40,0.0,0.0,15.0,15.0,4.0,34.0,3.0,1326.0,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
eslint-plugin-flowtype,164566156.0,28293.0,5501.0,2016-02-14T13:32:34Z,2024-10-21T09:53:49Z,1077,10,1077,2164,8.7,0.01,0,2.28,70,40,0.0,0.0,15.0,15.0,4.0,34.0,3.0,1326.0,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
eslint-plugin-flowtype,164566156.0,28293.0,5501.0,2016-02-14T13:32:34Z,2024-10-21T09:53:49Z,1077,10,1077,2164,8.7,0.01,0,2.28,70,40,0.0,0.0,15.0,15.0,4.0,34.0,3.0,1326.0,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
eslint-plugin-flowtype,164566156.0,28293.0,5501.0,2016-02-14T13:32:34Z,2024-10-21T09:53:49Z,1077,10,1077,2164,8.7,0.01,0,2.28,70,40,0.0,0.0,15.0,15.0,4.0,34.0,3.0,1326.0,,,,,eslint-plugin-flowtype,eslint-plugin-flowtype,https://avatars.githubusercontent.com/u/973543?v=4,gajus,United Kingdom,8.7,0.01,0,2.28,70,40,2164,BSD-3-Clause,164566156.0,28293.0,5501.0,21,2,0,23,185,1,8.0.3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0,0,15,15,4
eslint-plugin-unicorn,116256850.0,21761.0,6256.0,2016-04-09T07:48:04Z,2024-10-23T08:53:05Z,4249,23,4249,8521,8.55,0.0,0,0.32,144,377,0.0,0.0,0.0,0.0,0.0,0.0,149.0,789.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
eslint-plugin-unicorn,116256850.0,21761.0,6256.0,2016-04-09T07:48:04Z,2024-10-23T08:53:05Z,4249,23,4249,8521,8.55,0.0,0,0.32,144,377,0.0,0.0,0.0,0.0,0.0,0.0,149.0,789.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
eslint-plugin-unicorn,116256850.0,21761.0,6256.0,2016-04-09T07:48:04Z,2024-10-23T08:53:05Z,4249,23,4249,8521,8.55,0.0,0,0.32,144,377,0.0,0.0,0.0,0.0,0.0,0.0,149.0,789.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
eslint-plugin-unicorn,116256850.0,21761.0,6256.0,2016-04-09T07:48:04Z,2024-10-23T08:53:05Z,4249,23,4249,8521,8.55,0.0,0,0.32,144,377,0.0,0.0,0.0,0.0,0.0,0.0,149.0,789.0,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
eslint-plugin-unicorn,116256850.0,21761.0,6256.0,2016-04-09T07:48:04Z,2024-10-23T08:53:05Z,4249,23,4249,8521,8.55,0.0,0,0.32,144,377,0.0,0.0,0.0,0.0,0.0,0.0,149.0,789.0,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
eslint-plugin-unicorn,116256850.0,21761.0,6256.0,2016-04-09T07:48:04Z,2024-10-23T08:53:05Z,4249,23,4249,8521,8.55,0.0,0,0.32,144,377,0.0,0.0,0.0,0.0,0.0,0.0,149.0,789.0,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
eslint-plugin-unicorn,116256850.0,21761.0,6256.0,2016-04-09T07:48:04Z,2024-10-23T08:53:05Z,4249,23,4249,8521,8.55,0.0,0,0.32,144,377,0.0,0.0,0.0,0.0,0.0,0.0,149.0,789.0,,,,,eslint-plugin-unicorn,eslint-plugin-unicorn,https://avatars.githubusercontent.com/u/170270?v=4,sindresorhus,unknown,8.55,0.0,0,0.32,144,377,8521,MIT,116256850.0,21761.0,6256.0,0,0,0,0,106,2,56.0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,0,0,0,0,0
eslint-plugin-vue,177052126.0,15040.0,3541.0,2016-08-29T15:26:53Z,2024-10-21T23:52:16Z,4457,56,4457,8970,8.16,0.0,0,1.7,210,195,0.0,0.0,0.0,0.0,0.0,0.0,115.0,619.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
eslint-plugin-vue,177052126.0,15040.0,3541.0,2016-08-29T15:26:53Z,2024-10-21T23:52:16Z,4457,56,4457,8970,8.16,0.0,0,1.7,210,195,0.0,0.0,0.0,0.0,0.0,0.0,115.0,619.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
eslint-plugin-vue,177052126.0,15040.0,3541.0,2016-08-29T15:26:53Z,2024-10-21T23:52:16Z,4457,56,4457,8970,8.16,0.0,0,1.7,210,195,0.0,0.0,0.0,0.0,0.0,0.0,115.0,619.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
eslint-plugin-vue,177052126.0,15040.0,3541.0,2016-08-29T15:26:53Z,2024-10-21T23:52:16Z,4457,56,4457,8970,8.16,0.0,0,1.7,210,195,0.0,0.0,0.0,0.0,0.0,0.0,115.0,619.0,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
eslint-plugin-vue,177052126.0,15040.0,3541.0,2016-08-29T15:26:53Z,2024-10-21T23:52:16Z,4457,56,4457,8970,8.16,0.0,0,1.7,210,195,0.0,0.0,0.0,0.0,0.0,0.0,115.0,619.0,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
eslint-plugin-vue,177052126.0,15040.0,3541.0,2016-08-29T15:26:53Z,2024-10-21T23:52:16Z,4457,56,4457,8970,8.16,0.0,0,1.7,210,195,0.0,0.0,0.0,0.0,0.0,0.0,115.0,619.0,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
eslint-plugin-vue,177052126.0,15040.0,3541.0,2016-08-29T15:26:53Z,2024-10-21T23:52:16Z,4457,56,4457,8970,8.16,0.0,0,1.7,210,195,0.0,0.0,0.0,0.0,0.0,0.0,115.0,619.0,,,,,eslint-plugin-vue,eslint-plugin-vue,https://avatars.githubusercontent.com/u/6128107?v=4,vuejs,United States(Indiana),8.16,0.0,0,1.7,210,195,8970,MIT,177052126.0,15040.0,3541.0,0,0,0,0,171,5,9.29.1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.0,0,0,0,0,0
globals,155856269.0,17332.0,5775.0,2013-12-14T13:46:23Z,2024-10-22T17:04:48Z,401,12,401,814,10.87,0.0,0,0.98,92,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,786.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
globals,155856269.0,17332.0,5775.0,2013-12-14T13:46:23Z,2024-10-22T17:04:48Z,401,12,401,814,10.87,0.0,0,0.98,92,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,786.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
globals,155856269.0,17332.0,5775.0,2013-12-14T13:46:23Z,2024-10-22T17:04:48Z,401,12,401,814,10.87,0.0,0,0.98,92,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,786.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
globals,155856269.0,17332.0,5775.0,2013-12-14T13:46:23Z,2024-10-22T17:04:48Z,401,12,401,814,10.87,0.0,0,0.98,92,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,786.0,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
globals,155856269.0,17332.0,5775.0,2013-12-14T13:46:23Z,2024-10-22T17:04:48Z,401,12,401,814,10.87,0.0,0,0.98,92,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,786.0,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
globals,155856269.0,17332.0,5775.0,2013-12-14T13:46:23Z,2024-10-22T17:04:48Z,401,12,401,814,10.87,0.0,0,0.98,92,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,786.0,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
globals,155856269.0,17332.0,5775.0,2013-12-14T13:46:23Z,2024-10-22T17:04:48Z,401,12,401,814,10.87,0.0,0,0.98,92,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,786.0,,,,,globals,globals,https://avatars.githubusercontent.com/u/170270?v=4,sindresorhus,unknown,10.87,0.0,0,0.98,92,7,814,MIT,155856269.0,17332.0,5775.0,0,0,0,0,119,4,15.11.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0,0,0,0,0
jest,,,,2013-12-10T00:18:04Z,2024-10-23T08:20:41Z,44201,558,44201,88960,10.88,0.0,0,0.35,429,345,,,,,,,,,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
jest,,,,2013-12-10T00:18:04Z,2024-10-23T08:20:41Z,44201,558,44201,88960,10.88,0.0,0,0.35,429,345,,,,,,,,,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
jest,,,,2013-12-10T00:18:04Z,2024-10-23T08:20:41Z,44201,558,44201,88960,10.88,0.0,0,0.35,429,345,,,,,,,,,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
jest,,,,2013-12-10T00:18:04Z,2024-10-23T08:20:41Z,44201,558,44201,88960,10.88,0.0,0,0.35,429,345,,,,,,,,,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
jest,,,,2013-12-10T00:18:04Z,2024-10-23T08:20:41Z,44201,558,44201,88960,10.88,0.0,0,0.35,429,345,,,,,,,,,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
jest,,,,2013-12-10T00:18:04Z,2024-10-23T08:20:41Z,44201,558,44201,88960,10.88,0.0,0,0.35,429,345,,,,,,,,,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
jest,,,,2013-12-10T00:18:04Z,2024-10-23T08:20:41Z,44201,558,44201,88960,10.88,0.0,0,0.35,429,345,,,,,,,,,,,,,prop-types,prop-types,https://avatars.githubusercontent.com/u/69631?v=4,facebook,United States(California),7.55,0.0,0,1.2,46,60,9021,MIT,39494362.0,9519.0,1580.0,10,3,0,13,24,3,15.8.1,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0,1,20,13,11
jest,,,,2013-12-10T00:18:04Z,2024-10-23T08:20:41Z,44201,558,44201,88960,10.88,0.0,0,0.35,429,345,,,,,,,,,,,,,jest,jest,https://avatars.githubusercontent.com/u/103283236?v=4,jestjs,unknown,10.88,0.0,0,0.35,429,345,88960,MIT,,,,0,0,0,0,355,4,29.7.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6303.0,0,0,0,0,0
karma,396432213.0,16410.0,3625.0,2011-10-12T07:55:46Z,2024-10-21T03:34:22Z,11959,315,11959,24233,13.04,0.01,0,2.47,340,379,0.0,5.0,21.0,31.0,7.0,64.0,142.0,1157.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
karma,396432213.0,16410.0,3625.0,2011-10-12T07:55:46Z,2024-10-21T03:34:22Z,11959,315,11959,24233,13.04,0.01,0,2.47,340,379,0.0,5.0,21.0,31.0,7.0,64.0,142.0,1157.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
karma,396432213.0,16410.0,3625.0,2011-10-12T07:55:46Z,2024-10-21T03:34:22Z,11959,315,11959,24233,13.04,0.01,0,2.47,340,379,0.0,5.0,21.0,31.0,7.0,64.0,142.0,1157.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
vue-eslint-parser,,,,2016-12-15T01:11:07Z,2024-10-11T15:55:11Z,446,12,446,904,7.86,0.03,0,12.03,14,17,0.0,0.0,6.0,2.0,3.0,11.0,13.0,696.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
vue-eslint-parser,,,,2016-12-15T01:11:07Z,2024-10-11T15:55:11Z,446,12,446,904,7.86,0.03,0,12.03,14,17,0.0,0.0,6.0,2.0,3.0,11.0,13.0,696.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
