nodedata.npmPackageName,nodedata.size,nodedata.sizeindexed,nodedata.sizeunindexed,nodedata.created_at,nodedata.updated_at,nodedata.stargazers_count,nodedata.subscribers_count,nodedata.watchers_count,nodedata.nointerests,nodedata.age,nodedata.lastupdateyears,nodedata.lastupdatemonths,nodedata.lastupdatedays,nodedata.nocontributors,nodedata.noissues,nodedata.npmaudit.metadata.vulnerabilities.info,nodedata.npmaudit.metadata.vulnerabilities.low,nodedata.npmaudit.metadata.vulnerabilities.moderate,nodedata.npmaudit.metadata.vulnerabilities.high,nodedata.npmaudit.metadata.vulnerabilities.critical,nodedata.npmaudit.metadata.vulnerabilities.total,nodedata.npmaudit.metadata.dependencies.prod,nodedata.npmaudit.metadata.dependencies.dev,nodedata.npmaudit.metadata.optional,nodedata.npmaudit.metadata.peer,nodedata.npmaudit.metadata.peerOptional,nodedata.npmaudit.metadata.total,id,name,ownericon,owner,datalocalisation,age,lastupdateyears,lastupdatemonths,lastupdatedays,nocontributors,noissues,nointerests,license,size,sizeindexed,sizeunindexed,nodevdependencies,noproddependencies,nopeerdependencies,nodependencies,noversions,nomaintainers,latestversion,centrality,indegree,outdegree,gcom,bcom,ucom,xcom,ycom,rcom,ecom,ncom,vul.info,vul.low,vul.moderate,vul.high,vul.critical
vue-eslint-parser,,,,2016-12-15T01:11:07Z,2024-10-11T15:55:11Z,446,12,446,904,7.86,0.03,0,12.03,14,17,0.0,0.0,6.0,2.0,3.0,11.0,13.0,696.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
vue-eslint-parser,,,,2016-12-15T01:11:07Z,2024-10-11T15:55:11Z,446,12,446,904,7.86,0.03,0,12.03,14,17,0.0,0.0,6.0,2.0,3.0,11.0,13.0,696.0,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
vue-eslint-parser,,,,2016-12-15T01:11:07Z,2024-10-11T15:55:11Z,446,12,446,904,7.86,0.03,0,12.03,14,17,0.0,0.0,6.0,2.0,3.0,11.0,13.0,696.0,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
vue-eslint-parser,,,,2016-12-15T01:11:07Z,2024-10-11T15:55:11Z,446,12,446,904,7.86,0.03,0,12.03,14,17,0.0,0.0,6.0,2.0,3.0,11.0,13.0,696.0,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
vue-eslint-parser,,,,2016-12-15T01:11:07Z,2024-10-11T15:55:11Z,446,12,446,904,7.86,0.03,0,12.03,14,17,0.0,0.0,6.0,2.0,3.0,11.0,13.0,696.0,,,,,vue-eslint-parser,vue-eslint-parser,https://avatars.githubusercontent.com/u/6128107?v=4,vuejs,United States(Indiana),7.86,0.03,0,12.03,14,17,904,MIT,,,,0,0,0,0,84,2,9.4.3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,0,0,6,2,3
babel-eslint,43389155.0,11934.0,3642.0,2015-02-27T05:17:07Z,2024-09-02T17:20:07Z,2963,53,2963,5979,9.66,0.14,1,50.98,63,4,0.0,1.0,1.0,3.0,3.0,8.0,7.0,639.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
babel-eslint,43389155.0,11934.0,3642.0,2015-02-27T05:17:07Z,2024-09-02T17:20:07Z,2963,53,2963,5979,9.66,0.14,1,50.98,63,4,0.0,1.0,1.0,3.0,3.0,8.0,7.0,639.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
babel-eslint,43389155.0,11934.0,3642.0,2015-02-27T05:17:07Z,2024-09-02T17:20:07Z,2963,53,2963,5979,9.66,0.14,1,50.98,63,4,0.0,1.0,1.0,3.0,3.0,8.0,7.0,639.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
babel-eslint,43389155.0,11934.0,3642.0,2015-02-27T05:17:07Z,2024-09-02T17:20:07Z,2963,53,2963,5979,9.66,0.14,1,50.98,63,4,0.0,1.0,1.0,3.0,3.0,8.0,7.0,639.0,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
babel-eslint,43389155.0,11934.0,3642.0,2015-02-27T05:17:07Z,2024-09-02T17:20:07Z,2963,53,2963,5979,9.66,0.14,1,50.98,63,4,0.0,1.0,1.0,3.0,3.0,8.0,7.0,639.0,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
babel-eslint,43389155.0,11934.0,3642.0,2015-02-27T05:17:07Z,2024-09-02T17:20:07Z,2963,53,2963,5979,9.66,0.14,1,50.98,63,4,0.0,1.0,1.0,3.0,3.0,8.0,7.0,639.0,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
babel-eslint,43389155.0,11934.0,3642.0,2015-02-27T05:17:07Z,2024-09-02T17:20:07Z,2963,53,2963,5979,9.66,0.14,1,50.98,63,4,0.0,1.0,1.0,3.0,3.0,8.0,7.0,639.0,,,,,eslint-plugin-babel,eslint-plugin-babel,https://avatars.githubusercontent.com/u/9637642?v=4,babel,Canada,9.36,0.14,1,51.41,30,0,799,MIT,13794996.0,2574.0,409.0,4,1,0,5,22,12,5.3.1,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0,0,4,5,3
babel-eslint,43389155.0,11934.0,3642.0,2015-02-27T05:17:07Z,2024-09-02T17:20:07Z,2963,53,2963,5979,9.66,0.14,1,50.98,63,4,0.0,1.0,1.0,3.0,3.0,8.0,7.0,639.0,,,,,eslint-plugin-sort-imports-es6-autofix,eslint-plugin-sort-imports-es6-autofix,https://avatars.githubusercontent.com/u/22770059?v=4,schuchertmanagementberatung,unknown,7.7,1.61,19,589.27,8,17,170,MIT,69519679.0,4151.0,872.0,5,0,0,5,9,1,0.6.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0,1,3,7,6
babel-eslint,43389155.0,11934.0,3642.0,2015-02-27T05:17:07Z,2024-09-02T17:20:07Z,2963,53,2963,5979,9.66,0.14,1,50.98,63,4,0.0,1.0,1.0,3.0,3.0,8.0,7.0,639.0,,,,,babel-eslint,babel-eslint,https://avatars.githubusercontent.com/u/9637642?v=4,babel,Canada,9.66,0.14,1,50.98,63,4,5979,MIT,43389155.0,11934.0,3642.0,0,0,0,0,135,12,10.1.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,0,1,1,3,3
@babel/core,,,,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,783,,,,,,,,,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
@babel/core,,,,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,783,,,,,,,,,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
@babel/core,,,,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,783,,,,,,,,,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
@babel/core,,,,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,783,,,,,,,,,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
@babel/core,,,,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,783,,,,,,,,,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
@babel/core,,,,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,783,,,,,,,,,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
@babel/core,,,,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,783,,,,,,,,,,,,,eslint-plugin-flowtype,eslint-plugin-flowtype,https://avatars.githubusercontent.com/u/973543?v=4,gajus,United Kingdom,8.7,0.01,0,2.28,70,40,2164,BSD-3-Clause,164566156.0,28293.0,5501.0,21,2,0,23,185,1,8.0.3,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0,0,15,15,4
@babel/core,,,,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.01,417,783,,,,,,,,,,,,,@babel/core,@babel/core,https://avatars.githubusercontent.com/u/9637642?v=4,babel,Canada,10.08,0.0,0,0.01,417,783,87258,MIT,,,,0,0,0,0,194,4,7.25.9,1,1,0,,,,,,,,,0,0,0,0,0
@babel/register,39985542.0,31158.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.02,417,783,,,,,,,,,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
@babel/register,39985542.0,31158.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.02,417,783,,,,,,,,,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
@babel/register,39985542.0,31158.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.02,417,783,,,,,,,,,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
@babel/register,39985542.0,31158.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.02,417,783,,,,,,,,,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
@babel/register,39985542.0,31158.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.02,417,783,,,,,,,,,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
@babel/register,39985542.0,31158.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.02,417,783,,,,,,,,,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
@babel/register,39985542.0,31158.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.02,417,783,,,,,,,,,,,,,eslint-plugin-flowtype,eslint-plugin-flowtype,https://avatars.githubusercontent.com/u/973543?v=4,gajus,United Kingdom,8.7,0.01,0,2.28,70,40,2164,BSD-3-Clause,164566156.0,28293.0,5501.0,21,2,0,23,185,1,8.0.3,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0,0,15,15,4
@babel/register,39985542.0,31158.0,564.0,2014-09-28T13:38:23Z,2024-10-23T16:56:56Z,43226,806,43226,87258,10.08,0.0,0,0.02,417,783,,,,,,,,,,,,,@babel/register,@babel/register,https://avatars.githubusercontent.com/u/9637642?v=4,babel,Canada,10.08,0.0,0,0.02,417,783,87258,MIT,39985542.0,31158.0,564.0,0,0,0,0,95,4,7.25.9,1,1,0,,,,,,,,,0,0,0,0,0
karma-chai,9777004.0,2250.0,478.0,2013-06-10T02:06:58Z,2023-08-22T19:35:25Z,60,4,60,124,11.38,1.17,14,427.8,3,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
karma-chai,9777004.0,2250.0,478.0,2013-06-10T02:06:58Z,2023-08-22T19:35:25Z,60,4,60,124,11.38,1.17,14,427.8,3,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
karma-chai,9777004.0,2250.0,478.0,2013-06-10T02:06:58Z,2023-08-22T19:35:25Z,60,4,60,124,11.38,1.17,14,427.8,3,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,4,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
karma-chai,9777004.0,2250.0,478.0,2013-06-10T02:06:58Z,2023-08-22T19:35:25Z,60,4,60,124,11.38,1.17,14,427.8,3,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,karma-chai,karma-chai,https://avatars.githubusercontent.com/u/99367?v=4,xdissent,United States(Tennessee),11.38,1.17,14,427.8,3,7,124,unknown,9777004.0,2250.0,478.0,0,0,0,0,3,2,0.1.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,0
rimraf,73022586.0,7616.0,2770.0,2011-02-08T08:58:20Z,2024-10-22T18:28:21Z,5645,45,5645,11335,13.72,0.0,0,0.96,31,10,0.0,0.0,0.0,0.0,0.0,0.0,42.0,309.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
rimraf,73022586.0,7616.0,2770.0,2011-02-08T08:58:20Z,2024-10-22T18:28:21Z,5645,45,5645,11335,13.72,0.0,0,0.96,31,10,0.0,0.0,0.0,0.0,0.0,0.0,42.0,309.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
rimraf,73022586.0,7616.0,2770.0,2011-02-08T08:58:20Z,2024-10-22T18:28:21Z,5645,45,5645,11335,13.72,0.0,0,0.96,31,10,0.0,0.0,0.0,0.0,0.0,0.0,42.0,309.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,4,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
rimraf,73022586.0,7616.0,2770.0,2011-02-08T08:58:20Z,2024-10-22T18:28:21Z,5645,45,5645,11335,13.72,0.0,0,0.96,31,10,0.0,0.0,0.0,0.0,0.0,0.0,42.0,309.0,,,,,mock-fs,mock-fs,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,10.96,0.03,0,10.85,38,67,1823,MIT,35342078.0,4192.0,1101.0,6,0,0,6,85,1,5.4.0,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0,0,0,0,0
rimraf,73022586.0,7616.0,2770.0,2011-02-08T08:58:20Z,2024-10-22T18:28:21Z,5645,45,5645,11335,13.72,0.0,0,0.96,31,10,0.0,0.0,0.0,0.0,0.0,0.0,42.0,309.0,,,,,eslint-config-tschaub,eslint-config-tschaub,https://avatars.githubusercontent.com/u/41094?v=4,tschaub,unknown,9.34,2.7,32,986.02,3,0,3,MIT,32631142.0,3597.0,839.0,6,6,0,12,22,1,14.1.2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0,1,2,0
rimraf,73022586.0,7616.0,2770.0,2011-02-08T08:58:20Z,2024-10-22T18:28:21Z,5645,45,5645,11335,13.72,0.0,0,0.96,31,10,0.0,0.0,0.0,0.0,0.0,0.0,42.0,309.0,,,,,eslint-config-prettier,eslint-config-prettier,https://avatars.githubusercontent.com/u/25822731?v=4,prettier,unknown,7.74,0.0,0,0.1,34,12,10943,MIT,115858400.0,12841.0,3112.0,25,0,0,25,72,3,9.1.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0,0,1,1,0
rimraf,73022586.0,7616.0,2770.0,2011-02-08T08:58:20Z,2024-10-22T18:28:21Z,5645,45,5645,11335,13.72,0.0,0,0.96,31,10,0.0,0.0,0.0,0.0,0.0,0.0,42.0,309.0,,,,,eslint-plugin-flowtype,eslint-plugin-flowtype,https://avatars.githubusercontent.com/u/973543?v=4,gajus,United Kingdom,8.7,0.01,0,2.28,70,40,2164,BSD-3-Clause,164566156.0,28293.0,5501.0,21,2,0,23,185,1,8.0.3,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0,0,15,15,4
rimraf,73022586.0,7616.0,2770.0,2011-02-08T08:58:20Z,2024-10-22T18:28:21Z,5645,45,5645,11335,13.72,0.0,0,0.96,31,10,0.0,0.0,0.0,0.0,0.0,0.0,42.0,309.0,,,,,rimraf,rimraf,https://avatars.githubusercontent.com/u/9287?v=4,isaacs,United States(California),13.72,0.0,0,0.96,31,10,11335,ISC,73022586.0,7616.0,2770.0,6,2,0,8,82,1,6.0.1,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0,0,0,0,0
karma-firefox-launcher,19860.0,7.0,39.0,2013-02-28T07:48:28Z,2024-06-13T02:49:23Z,104,9,104,217,11.66,0.36,4,132.5,34,40,,,,,,,,,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
karma-firefox-launcher,19860.0,7.0,39.0,2013-02-28T07:48:28Z,2024-06-13T02:49:23Z,104,9,104,217,11.66,0.36,4,132.5,34,40,,,,,,,,,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
karma-firefox-launcher,19860.0,7.0,39.0,2013-02-28T07:48:28Z,2024-06-13T02:49:23Z,104,9,104,217,11.66,0.36,4,132.5,34,40,,,,,,,,,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,4,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
karma-firefox-launcher,19860.0,7.0,39.0,2013-02-28T07:48:28Z,2024-06-13T02:49:23Z,104,9,104,217,11.66,0.36,4,132.5,34,40,,,,,,,,,,,,,karma-firefox-launcher,karma-firefox-launcher,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.36,4,132.5,34,40,217,MIT,19860.0,7.0,39.0,0,0,0,0,21,4,2.1.3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0,0,0,0,0
karma-mocha,70595576.0,15141.0,3734.0,2013-02-28T18:19:34Z,2024-05-17T16:40:59Z,379,10,379,768,11.66,0.44,5,158.92,34,86,0.0,4.0,27.0,80.0,17.0,128.0,2.0,1564.0,,,,,brick-boilerplate,brick-boilerplate,https://avatars.githubusercontent.com/u/131524?v=4,Mozilla,United States(California),10.46,0.03,0,12.1,1,3,16,ISC,38289313.0,7091.0,2336.0,15,0,0,15,1,1,0.0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,3,7,44,14
karma-mocha,70595576.0,15141.0,3734.0,2013-02-28T18:19:34Z,2024-05-17T16:40:59Z,379,10,379,768,11.66,0.44,5,158.92,34,86,0.0,4.0,27.0,80.0,17.0,128.0,2.0,1564.0,,,,,karma,karma,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,13.04,0.01,0,2.47,340,379,24233,MIT,396432213.0,16410.0,3625.0,39,24,0,63,213,5,6.4.4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0,5,21,31,7
karma-mocha,70595576.0,15141.0,3734.0,2013-02-28T18:19:34Z,2024-05-17T16:40:59Z,379,10,379,768,11.66,0.44,5,158.92,34,86,0.0,4.0,27.0,80.0,17.0,128.0,2.0,1564.0,,,,,karma-mocha,karma-mocha,https://avatars.githubusercontent.com/u/3284117?v=4,karma-runner,unknown,11.66,0.44,5,158.92,34,86,768,MIT,70595576.0,15141.0,3734.0,29,1,0,30,23,5,2.0.1,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,4,27,80,17
